customer_id,customer_name,region_id,industry,segment,company_size,current_seats,seat_utilization_percent
1422,Customer_1422,4,Technology,Enterprise,Small,498,73
1423,Customer_1423,3,Education,Mid-Market,Small,4631,41
1424,Customer_1424,1,Education,Mid-Market,Strategic,3417,64
1425,Customer_1425,3,Manufacturing,SMB,Small,3557,47
1426,Customer_1426,2,Technology,Enterprise,Small,3769,77
1427,Customer_1427,2,Retail,Enterprise,Large,4925,43
1428,Customer_1428,4,Manufacturing,SMB,Strategic,2961,88
1429,Customer_1429,2,Technology,Enterprise,Medium,1573,66
1430,Customer_1430,3,Healthcare,SMB,Medium,2603,90
1431,Customer_1431,3,Retail,Mid-Market,Large,1257,95
1432,Customer_1432,2,Technology,Enterprise,Small,3071,36
1433,Customer_1433,2,Finance,SMB,Medium,3507,79
1434,Customer_1434,2,Manufacturing,Mid-Market,Strategic,610,78
1435,Customer_1435,3,Retail,Mid-Market,Strategic,4963,77
1436,Customer_1436,1,Education,Enterprise,Strategic,2742,55
1437,Customer_1437,2,Manufacturing,Enterprise,Strategic,1847,35
1438,Customer_1438,4,Manufacturing,Mid-Market,Strategic,1796,65
1439,Customer_1439,2,Technology,Mid-Market,Small,1731,86
1440,Customer_1440,1,Retail,Enterprise,Medium,654,80
1441,Customer_1441,2,Manufacturing,SMB,Large,2430,91
1442,Customer_1442,2,Finance,Mid-Market,Medium,409,38
1443,Customer_1443,2,Healthcare,SMB,Medium,1843,68
1444,Customer_1444,1,Finance,Mid-Market,Small,1512,60
1445,Customer_1445,4,Manufacturing,Enterprise,Large,221,52
1446,Customer_1446,4,Finance,Mid-Market,Large,1772,74
1447,Customer_1447,1,Technology,Enterprise,Medium,1453,90
1448,Customer_1448,4,Manufacturing,Mid-Market,Large,1603,59
1449,Customer_1449,2,Technology,SMB,Medium,4961,89
1450,Customer_1450,2,Healthcare,Enterprise,Small,4436,72
1451,Customer_1451,4,Finance,SMB,Small,2344,51
1452,Customer_1452,2,Retail,Mid-Market,Large,3905,43
1453,Customer_1453,2,Healthcare,SMB,Large,4134,94
1454,Customer_1454,4,Education,Mid-Market,Strategic,4354,96
1455,Customer_1455,2,Finance,Enterprise,Strategic,4833,39
1456,Customer_1456,2,Healthcare,Mid-Market,Strategic,1970,85
1457,Customer_1457,3,Healthcare,SMB,Small,4730,55
1458,Customer_1458,3,Education,SMB,Large,1150,45
1459,Customer_1459,4,Retail,SMB,Large,1935,40
1460,Customer_1460,4,Education,Mid-Market,Large,3540,92
1461,Customer_1461,3,Education,Enterprise,Medium,4125,75
1462,Customer_1462,3,Manufacturing,Enterprise,Large,3668,64
1463,Customer_1463,1,Healthcare,Enterprise,Small,725,72
1464,Customer_1464,3,Technology,SMB,Medium,1021,44
1465,Customer_1465,3,Healthcare,Mid-Market,Large,2784,60
1466,Customer_1466,3,Technology,Mid-Market,Large,1611,52
1467,Customer_1467,4,Retail,SMB,Small,2889,86
1468,Customer_1468,2,Education,Enterprise,Medium,3916,100
1469,Customer_1469,2,Retail,SMB,Strategic,1769,95
1470,Customer_1470,1,Healthcare,Enterprise,Strategic,3829,78
1471,Customer_1471,4,Education,SMB,Small,3471,61
1472,Customer_1472,2,Healthcare,SMB,Small,3119,52
1473,Customer_1473,3,Finance,Mid-Market,Strategic,4144,80
1474,Customer_1474,3,Retail,Enterprise,Small,3354,73
1475,Customer_1475,3,Retail,SMB,Strategic,1189,54
1476,Customer_1476,4,Technology,SMB,Strategic,3173,61
1477,Customer_1477,1,Healthcare,SMB,Strategic,1592,95
1478,Customer_1478,2,Technology,SMB,Medium,2545,46
1479,Customer_1479,1,Finance,Enterprise,Small,312,97
1480,Customer_1480,2,Finance,Mid-Market,Small,3211,71
1481,Customer_1481,3,Retail,Enterprise,Medium,3774,42
1482,Customer_1482,4,Finance,Enterprise,Medium,2726,87
1483,Customer_1483,4,Manufacturing,Enterprise,Strategic,4444,88
1484,Customer_1484,2,Healthcare,Mid-Market,Strategic,1741,51
1485,Customer_1485,2,Retail,SMB,Strategic,1350,74
1486,Customer_1486,1,Finance,Mid-Market,Small,2306,60
1487,Customer_1487,3,Retail,Mid-Market,Strategic,3320,66
1488,Customer_1488,1,Healthcare,SMB,Strategic,3840,40
1489,Customer_1489,4,Retail,Enterprise,Strategic,2890,73
1490,Customer_1490,4,Education,Mid-Market,Medium,2090,57
1491,Customer_1491,4,Manufacturing,Enterprise,Medium,4708,47
1492,Customer_1492,3,Manufacturing,Enterprise,Medium,1343,70
1493,Customer_1493,1,Healthcare,Enterprise,Small,4092,87
1494,Customer_1494,4,Education,Enterprise,Large,4182,76
1495,Customer_1495,1,Education,Enterprise,Small,1748,99
1496,Customer_1496,3,Manufacturing,Mid-Market,Medium,3833,83
1497,Customer_1497,1,Healthcare,Enterprise,Medium,3299,39
1498,Customer_1498,4,Education,Enterprise,Small,2729,94
1499,Customer_1499,4,Finance,Mid-Market,Large,4542,66
1500,Customer_1500,1,Retail,Enterprise,Medium,1371,56
1501,Customer_1501,4,Finance,Enterprise,Small,2459,50
1502,Customer_1502,4,Healthcare,Enterprise,Medium,2288,54
1503,Customer_1503,4,Manufacturing,Enterprise,Small,332,62
1504,Customer_1504,4,Technology,SMB,Small,3249,74
1505,Customer_1505,2,Finance,Mid-Market,Medium,448,83
1506,Customer_1506,1,Education,Enterprise,Small,1688,46
1507,Customer_1507,1,Finance,Enterprise,Medium,2811,59
1508,Customer_1508,4,Retail,Enterprise,Large,1418,40
1509,Customer_1509,2,Retail,Mid-Market,Strategic,2693,59
1510,Customer_1510,2,Technology,Mid-Market,Large,1039,64
1511,Customer_1511,4,Manufacturing,Mid-Market,Small,1472,36
1512,Customer_1512,4,Finance,Enterprise,Large,3238,62
1513,Customer_1513,1,Finance,Mid-Market,Large,3072,40
1514,Customer_1514,1,Manufacturing,SMB,Medium,4955,98
1515,Customer_1515,3,Manufacturing,SMB,Strategic,2113,47
1516,Customer_1516,2,Manufacturing,SMB,Large,1138,77
1517,Customer_1517,3,Technology,SMB,Strategic,3999,43
1518,Customer_1518,2,Retail,SMB,Small,3182,100
1519,Customer_1519,1,Healthcare,Enterprise,Strategic,1955,37
1520,Customer_1520,1,Finance,Mid-Market,Strategic,2045,45
1521,Customer_1521,2,Education,Enterprise,Small,2479,60
1522,Customer_1522,3,Finance,Mid-Market,Large,2000,91
1523,Customer_1523,3,Technology,Enterprise,Large,374,88
1524,Customer_1524,2,Retail,Enterprise,Medium,2857,66
1525,Customer_1525,3,Finance,Mid-Market,Small,1872,83
1526,Customer_1526,1,Finance,Enterprise,Medium,579,97
1527,Customer_1527,1,Finance,SMB,Medium,1722,51
1528,Customer_1528,1,Education,SMB,Strategic,1985,99
1529,Customer_1529,2,Finance,Mid-Market,Medium,2601,56
1530,Customer_1530,3,Retail,Mid-Market,Medium,2089,73
1531,Customer_1531,1,Healthcare,Mid-Market,Strategic,2277,96
1532,Customer_1532,4,Education,SMB,Strategic,1424,95
1533,Customer_1533,1,Education,Mid-Market,Small,1326,96
1534,Customer_1534,2,Healthcare,Mid-Market,Strategic,2509,54
1535,Customer_1535,3,Education,SMB,Strategic,2555,93
1536,Customer_1536,2,Manufacturing,Mid-Market,Medium,639,77
1537,Customer_1537,1,Technology,SMB,Large,1317,59
1538,Customer_1538,4,Education,SMB,Large,4075,86
1539,Customer_1539,3,Manufacturing,SMB,Small,3196,97
1540,Customer_1540,1,Education,SMB,Medium,3398,39
1541,Customer_1541,3,Manufacturing,Mid-Market,Strategic,1641,90
1542,Customer_1542,4,Education,SMB,Medium,3066,42
1543,Customer_1543,1,Healthcare,SMB,Small,2035,96
1544,Customer_1544,4,Manufacturing,Enterprise,Large,1261,68
1545,Customer_1545,1,Technology,Enterprise,Strategic,2076,55
1546,Customer_1546,2,Education,Enterprise,Strategic,3307,45
1547,Customer_1547,4,Retail,Mid-Market,Strategic,2121,73
1548,Customer_1548,3,Finance,Mid-Market,Medium,778,48
1549,Customer_1549,1,Finance,Mid-Market,Small,3310,74
1550,Customer_1550,4,Retail,Mid-Market,Large,843,43
1551,Customer_1551,2,Healthcare,Enterprise,Medium,3580,56
1552,Customer_1552,2,Retail,Enterprise,Strategic,1672,97
1553,Customer_1553,2,Finance,Enterprise,Medium,4695,62
1554,Customer_1554,4,Education,SMB,Small,1621,68
1555,Customer_1555,3,Technology,Mid-Market,Small,1410,45
1556,Customer_1556,3,Technology,SMB,Medium,2317,43
1557,Customer_1557,1,Technology,Enterprise,Large,3964,97
1558,Customer_1558,1,Finance,SMB,Small,109,40
1559,Customer_1559,4,Education,Mid-Market,Strategic,3127,69
1560,Customer_1560,3,Healthcare,Enterprise,Large,2807,82
1561,Customer_1561,1,Healthcare,Mid-Market,Small,3314,83
1562,Customer_1562,4,Manufacturing,Enterprise,Small,75,93
1563,Customer_1563,3,Manufacturing,Enterprise,Large,4980,50
1564,Customer_1564,4,Manufacturing,Enterprise,Small,3752,95
1565,Customer_1565,3,Technology,SMB,Large,2689,37
1566,Customer_1566,4,Education,SMB,Small,3689,64
1567,Customer_1567,4,Manufacturing,SMB,Small,2903,89
1568,Customer_1568,2,Manufacturing,Enterprise,Small,3202,72
1569,Customer_1569,1,Healthcare,SMB,Strategic,1097,98
1570,Customer_1570,1,Education,SMB,Medium,1426,92
1571,Customer_1571,2,Manufacturing,SMB,Small,2043,62
1572,Customer_1572,1,Finance,Mid-Market,Strategic,914,90
1573,Customer_1573,3,Manufacturing,Mid-Market,Small,2346,63
1574,Customer_1574,1,Manufacturing,Mid-Market,Medium,1162,97
1575,Customer_1575,3,Education,SMB,Strategic,4768,43
1576,Customer_1576,2,Finance,Mid-Market,Small,4653,90
1577,Customer_1577,1,Technology,Mid-Market,Medium,2433,46
1578,Customer_1578,2,Healthcare,Mid-Market,Small,1001,82
1579,Customer_1579,2,Education,Mid-Market,Large,2596,42
1580,Customer_1580,2,Technology,Mid-Market,Small,3040,51
1581,Customer_1581,3,Finance,Mid-Market,Medium,4459,93
1582,Customer_1582,2,Retail,Mid-Market,Medium,4144,93
1583,Customer_1583,3,Retail,SMB,Small,331,75
1584,Customer_1584,2,Education,Mid-Market,Strategic,2290,96
1585,Customer_1585,2,Manufacturing,Enterprise,Medium,531,77
1586,Customer_1586,4,Manufacturing,Mid-Market,Large,480,57
1587,Customer_1587,4,Healthcare,Mid-Market,Strategic,1354,37
1588,Customer_1588,4,Technology,SMB,Large,2903,85
1589,Customer_1589,4,Technology,Enterprise,Large,2363,59
1590,Customer_1590,3,Education,SMB,Medium,4804,41
1591,Customer_1591,4,Manufacturing,Mid-Market,Large,4778,52
1592,Customer_1592,2,Manufacturing,Enterprise,Small,1236,61
1593,Customer_1593,2,Education,Mid-Market,Medium,3017,48
1594,Customer_1594,3,Education,Enterprise,Small,511,47
1595,Customer_1595,3,Retail,Mid-Market,Medium,1011,100
1596,Customer_1596,1,Technology,Enterprise,Strategic,3359,66
1597,Customer_1597,2,Manufacturing,SMB,Strategic,4052,73
1598,Customer_1598,4,Healthcare,SMB,Strategic,784,94
1599,Customer_1599,1,Technology,Enterprise,Small,3059,36
1600,Customer_1600,2,Technology,SMB,Strategic,4057,100
1601,Customer_1601,2,Education,Mid-Market,Strategic,2292,47
1602,Customer_1602,1,Healthcare,Enterprise,Medium,2494,51
1603,Customer_1603,4,Retail,SMB,Strategic,3370,37
1604,Customer_1604,2,Manufacturing,Enterprise,Medium,573,50
1605,Customer_1605,1,Retail,Mid-Market,Large,4957,58
1606,Customer_1606,2,Retail,Enterprise,Medium,1057,40
1607,Customer_1607,1,Technology,Enterprise,Large,769,67
1608,Customer_1608,4,Manufacturing,Enterprise,Medium,3028,56
1609,Customer_1609,3,Manufacturing,SMB,Strategic,2512,40
1610,Customer_1610,3,Retail,Mid-Market,Medium,1195,97
1611,Customer_1611,2,Technology,Enterprise,Medium,861,40
1612,Customer_1612,2,Retail,SMB,Medium,2505,62
1613,Customer_1613,3,Finance,SMB,Strategic,4897,80
1614,Customer_1614,3,Education,SMB,Medium,659,67
1615,Customer_1615,1,Healthcare,SMB,Strategic,3327,93
1616,Customer_1616,1,Manufacturing,SMB,Large,1223,61
1617,Customer_1617,2,Education,Enterprise,Large,1628,82
1618,Customer_1618,1,Retail,Enterprise,Small,3602,83
1619,Customer_1619,1,Manufacturing,SMB,Strategic,2262,50
1620,Customer_1620,1,Healthcare,Mid-Market,Large,590,77
1621,Customer_1621,3,Technology,Enterprise,Strategic,1248,63
1622,Customer_1622,1,Technology,Enterprise,Large,1870,83
1623,Customer_1623,1,Retail,Mid-Market,Large,4873,97
1624,Customer_1624,1,Technology,Enterprise,Large,4568,69
1625,Customer_1625,3,Manufacturing,SMB,Strategic,3241,58
1626,Customer_1626,3,Technology,SMB,Medium,3956,51
1627,Customer_1627,4,Retail,SMB,Large,1085,53
1628,Customer_1628,2,Manufacturing,SMB,Strategic,483,82
1629,Customer_1629,4,Healthcare,Mid-Market,Large,3800,58
1630,Customer_1630,2,Healthcare,SMB,Small,2309,89
1631,Customer_1631,3,Technology,SMB,Small,2553,87
1632,Customer_1632,1,Finance,SMB,Small,678,65
1633,Customer_1633,4,Technology,Mid-Market,Medium,742,71
1634,Customer_1634,1,Education,Enterprise,Medium,3979,98
1635,Customer_1635,3,Finance,SMB,Small,109,89
1636,Customer_1636,2,Finance,Enterprise,Large,3725,56
1637,Customer_1637,3,Technology,Mid-Market,Strategic,1142,100
1638,Customer_1638,3,Technology,Mid-Market,Medium,3155,56
1639,Customer_1639,3,Healthcare,Mid-Market,Large,4466,50
1640,Customer_1640,1,Manufacturing,SMB,Strategic,2218,62
1641,Customer_1641,1,Education,SMB,Strategic,1831,74
1642,Customer_1642,1,Retail,Mid-Market,Large,521,80
1643,Customer_1643,1,Technology,Mid-Market,Medium,2494,80
1644,Customer_1644,1,Technology,Mid-Market,Strategic,3343,80
1645,Customer_1645,2,Education,Enterprise,Strategic,1668,45
1646,Customer_1646,3,Finance,Mid-Market,Strategic,106,54
1647,Customer_1647,3,Education,Enterprise,Large,3116,73
1648,Customer_1648,4,Finance,Enterprise,Large,940,91
1649,Customer_1649,3,Manufacturing,Enterprise,Small,3605,35
1650,Customer_1650,1,Finance,Mid-Market,Strategic,1602,71
1651,Customer_1651,2,Manufacturing,Enterprise,Strategic,2763,39
1652,Customer_1652,4,Education,SMB,Strategic,2227,50
1653,Customer_1653,4,Retail,SMB,Strategic,1093,76
1654,Customer_1654,1,Technology,Enterprise,Medium,1126,49
1655,Customer_1655,1,Manufacturing,Enterprise,Small,2869,99
1656,Customer_1656,1,Education,Mid-Market,Large,2852,89
1657,Customer_1657,1,Education,Enterprise,Medium,2361,97
1658,Customer_1658,2,Healthcare,Enterprise,Large,4238,58
1659,Customer_1659,2,Education,SMB,Small,2076,89
1660,Customer_1660,2,Retail,SMB,Medium,4165,58
1661,Customer_1661,2,Education,Enterprise,Large,1929,50
1662,Customer_1662,4,Technology,SMB,Medium,1624,53
1663,Customer_1663,4,Education,SMB,Large,794,41
1664,Customer_1664,3,Education,Mid-Market,Small,1945,63
1665,Customer_1665,1,Healthcare,Enterprise,Large,4226,89
1666,Customer_1666,3,Manufacturing,Mid-Market,Medium,3028,70
1667,Customer_1667,2,Technology,Enterprise,Small,2670,41
1668,Customer_1668,3,Education,Mid-Market,Small,2684,62
1669,Customer_1669,3,Education,Mid-Market,Large,3579,58
1670,Customer_1670,1,Manufacturing,Enterprise,Medium,2543,49
1671,Customer_1671,3,Manufacturing,SMB,Large,2763,81
1672,Customer_1672,2,Retail,Mid-Market,Small,2001,70
1673,Customer_1673,1,Technology,SMB,Medium,921,51
1674,Customer_1674,1,Technology,SMB,Large,1630,92
1675,Customer_1675,2,Retail,SMB,Medium,2519,95
1676,Customer_1676,2,Education,SMB,Large,408,51
1677,Customer_1677,3,Education,SMB,Small,4640,79
1678,Customer_1678,4,Education,SMB,Small,3622,43
1679,Customer_1679,2,Healthcare,Enterprise,Small,1417,70
1680,Customer_1680,4,Manufacturing,SMB,Small,1608,85
1681,Customer_1681,4,Retail,Mid-Market,Strategic,1405,91
1682,Customer_1682,2,Technology,Enterprise,Medium,2274,61
1683,Customer_1683,4,Retail,SMB,Large,4900,36
1684,Customer_1684,3,Manufacturing,Mid-Market,Small,2535,63
1685,Customer_1685,1,Retail,Enterprise,Large,1451,63
1686,Customer_1686,3,Finance,Mid-Market,Small,370,53
1687,Customer_1687,1,Technology,SMB,Large,2089,61
1688,Customer_1688,1,Manufacturing,SMB,Large,3073,76
1689,Customer_1689,3,Healthcare,Enterprise,Small,1144,87
1690,Customer_1690,3,Finance,Mid-Market,Small,2962,63
1691,Customer_1691,4,Manufacturing,Mid-Market,Medium,4452,48
1692,Customer_1692,3,Healthcare,Enterprise,Strategic,3672,63
1693,Customer_1693,2,Manufacturing,SMB,Strategic,1325,92
1694,Customer_1694,4,Technology,Mid-Market,Medium,3069,53
1695,Customer_1695,2,Finance,SMB,Strategic,3813,58
1696,Customer_1696,1,Healthcare,Enterprise,Medium,1527,71
1697,Customer_1697,1,Finance,Enterprise,Strategic,3279,59
1698,Customer_1698,4,Technology,SMB,Medium,2059,93
1699,Customer_1699,4,Education,Enterprise,Small,146,47
1700,Customer_1700,2,Finance,Enterprise,Large,161,40
1701,Customer_1701,1,Technology,SMB,Large,1218,36
1702,Customer_1702,2,Education,SMB,Strategic,746,60
1703,Customer_1703,3,Education,Enterprise,Medium,1386,74
1704,Customer_1704,1,Technology,Enterprise,Small,507,69
1705,Customer_1705,1,Retail,Mid-Market,Medium,4511,72
1706,Customer_1706,1,Finance,Mid-Market,Strategic,59,63
1707,Customer_1707,3,Finance,SMB,Strategic,1257,80
1708,Customer_1708,2,Technology,Enterprise,Small,970,97
1709,Customer_1709,1,Retail,Mid-Market,Small,2358,80
1710,Customer_1710,1,Retail,Enterprise,Medium,3003,45
1711,Customer_1711,2,Manufacturing,Mid-Market,Medium,3561,77
1712,Customer_1712,3,Technology,Mid-Market,Strategic,2520,71
1713,Customer_1713,1,Technology,Enterprise,Medium,3073,68
1714,Customer_1714,4,Education,SMB,Strategic,2673,53
1715,Customer_1715,4,Manufacturing,Mid-Market,Medium,601,49
1716,Customer_1716,2,Finance,Mid-Market,Large,790,76
1717,Customer_1717,4,Education,SMB,Strategic,2665,98
1718,Customer_1718,2,Manufacturing,Enterprise,Strategic,4979,77
1719,Customer_1719,4,Retail,SMB,Medium,3479,98
1720,Customer_1720,4,Retail,SMB,Medium,3200,45
1721,Customer_1721,3,Technology,Enterprise,Small,764,65
1722,Customer_1722,2,Technology,Enterprise,Large,3018,95
1723,Customer_1723,3,Education,Enterprise,Strategic,3006,52
1724,Customer_1724,2,Technology,SMB,Medium,2036,61
1725,Customer_1725,4,Manufacturing,Enterprise,Strategic,1010,53
1726,Customer_1726,1,Manufacturing,SMB,Small,3094,41
1727,Customer_1727,1,Finance,Mid-Market,Medium,3956,55
1728,Customer_1728,1,Technology,SMB,Strategic,697,66
1729,Customer_1729,4,Manufacturing,Enterprise,Large,1276,58
1730,Customer_1730,3,Education,SMB,Small,3901,87
1731,Customer_1731,2,Technology,SMB,Small,2399,49
1732,Customer_1732,2,Technology,Mid-Market,Strategic,4999,57
1733,Customer_1733,3,Manufacturing,Enterprise,Strategic,3771,68
1734,Customer_1734,1,Retail,Mid-Market,Medium,1334,69
1735,Customer_1735,1,Finance,Mid-Market,Medium,1785,86
1736,Customer_1736,4,Education,Mid-Market,Strategic,4631,44
1737,Customer_1737,1,Healthcare,SMB,Strategic,3166,56
1738,Customer_1738,1,Technology,Enterprise,Large,1645,69
1739,Customer_1739,1,Finance,Mid-Market,Medium,4991,77
1740,Customer_1740,1,Finance,SMB,Small,4486,48
1741,Customer_1741,2,Manufacturing,Enterprise,Medium,2582,59
1742,Customer_1742,1,Retail,Mid-Market,Small,2255,45
1743,Customer_1743,1,Healthcare,Enterprise,Large,443,75
1744,Customer_1744,2,Healthcare,Mid-Market,Large,2363,85
1745,Customer_1745,3,Education,SMB,Small,1111,47
1746,Customer_1746,1,Retail,Mid-Market,Strategic,4163,54
1747,Customer_1747,3,Finance,Enterprise,Strategic,4853,39
1748,Customer_1748,2,Finance,SMB,Medium,695,46
1749,Customer_1749,3,Education,Enterprise,Large,1369,99
1750,Customer_1750,4,Technology,SMB,Strategic,2432,81
1751,Customer_1751,1,Finance,SMB,Strategic,2008,61
1752,Customer_1752,2,Healthcare,SMB,Small,847,36
1753,Customer_1753,4,Healthcare,Enterprise,Large,4137,47
1754,Customer_1754,3,Retail,Mid-Market,Large,1372,43
1755,Customer_1755,2,Manufacturing,Mid-Market,Large,780,44
1756,Customer_1756,4,Manufacturing,Enterprise,Small,3926,67
1757,Customer_1757,1,Healthcare,Mid-Market,Strategic,4709,97
1758,Customer_1758,4,Healthcare,SMB,Large,3400,51
1759,Customer_1759,4,Retail,Mid-Market,Large,3111,45
1760,Customer_1760,2,Manufacturing,SMB,Small,399,42
1761,Customer_1761,3,Education,Enterprise,Strategic,1316,48
1762,Customer_1762,4,Education,SMB,Small,647,63
1763,Customer_1763,4,Manufacturing,SMB,Strategic,2908,94
1764,Customer_1764,2,Manufacturing,Enterprise,Strategic,943,45
1765,Customer_1765,4,Healthcare,Enterprise,Large,3598,60
1766,Customer_1766,2,Manufacturing,SMB,Strategic,2855,97
1767,Customer_1767,4,Technology,SMB,Medium,986,70
1768,Customer_1768,2,Healthcare,SMB,Small,3899,53
1769,Customer_1769,1,Healthcare,Mid-Market,Strategic,4974,83
1770,Customer_1770,2,Technology,SMB,Strategic,1798,41
1771,Customer_1771,2,Technology,Enterprise,Small,2260,67
1772,Customer_1772,1,Healthcare,SMB,Strategic,2293,86
1773,Customer_1773,3,Finance,Enterprise,Small,3488,62
1774,Customer_1774,3,Finance,Enterprise,Large,3560,78
1775,Customer_1775,4,Retail,SMB,Medium,3483,96
1776,Customer_1776,4,Technology,SMB,Medium,3628,80
1777,Customer_1777,3,Manufacturing,SMB,Large,687,53
1778,Customer_1778,4,Finance,Mid-Market,Large,166,54
1779,Customer_1779,3,Retail,SMB,Small,980,87
1780,Customer_1780,4,Manufacturing,SMB,Small,3740,51
1781,Customer_1781,2,Education,SMB,Medium,348,62
1782,Customer_1782,2,Healthcare,Enterprise,Medium,4972,83
1783,Customer_1783,3,Healthcare,Enterprise,Large,4775,36
1784,Customer_1784,1,Manufacturing,Mid-Market,Strategic,2564,99
1785,Customer_1785,3,Healthcare,SMB,Strategic,3441,87
1786,Customer_1786,1,Finance,Mid-Market,Strategic,4335,77
1787,Customer_1787,2,Retail,Mid-Market,Strategic,3106,57
1788,Customer_1788,3,Manufacturing,SMB,Small,2384,90
1789,Customer_1789,1,Manufacturing,Enterprise,Strategic,767,48
1790,Customer_1790,1,Manufacturing,Mid-Market,Small,899,98
1791,Customer_1791,2,Finance,Mid-Market,Strategic,2424,88
1792,Customer_1792,4,Technology,Mid-Market,Strategic,987,60
1793,Customer_1793,1,Healthcare,Enterprise,Large,3432,85
1794,Customer_1794,3,Education,SMB,Medium,2242,68
1795,Customer_1795,1,Technology,Enterprise,Medium,84,88
1796,Customer_1796,3,Finance,SMB,Strategic,3117,75
1797,Customer_1797,2,Retail,SMB,Strategic,2031,85
1798,Customer_1798,2,Manufacturing,Mid-Market,Medium,472,89
1799,Customer_1799,2,Education,Enterprise,Small,3352,75
1800,Customer_1800,1,Manufacturing,SMB,Strategic,1084,99
1801,Customer_1801,3,Finance,Enterprise,Small,2181,55
1802,Customer_1802,1,Manufacturing,SMB,Medium,260,90
1803,Customer_1803,4,Technology,SMB,Medium,277,45
1804,Customer_1804,2,Finance,SMB,Medium,3766,80
1805,Customer_1805,2,Manufacturing,Mid-Market,Large,2482,59
1806,Customer_1806,1,Finance,SMB,Small,473,70
1807,Customer_1807,1,Education,SMB,Small,4796,48
1808,Customer_1808,3,Healthcare,Enterprise,Small,927,53
1809,Customer_1809,3,Finance,Mid-Market,Small,683,98
1810,Customer_1810,4,Technology,Mid-Market,Small,4072,37
1811,Customer_1811,4,Healthcare,SMB,Strategic,1772,88
1812,Customer_1812,3,Technology,Enterprise,Small,1369,58
1813,Customer_1813,3,Education,SMB,Small,1010,78
1814,Customer_1814,1,Finance,SMB,Small,1347,67
1815,Customer_1815,2,Finance,Mid-Market,Small,4440,37
1816,Customer_1816,3,Finance,Enterprise,Small,1827,38
1817,Customer_1817,3,Education,Enterprise,Small,1086,69
1818,Customer_1818,4,Manufacturing,Mid-Market,Strategic,2905,72
1819,Customer_1819,2,Healthcare,Enterprise,Medium,4249,86
1820,Customer_1820,1,Retail,SMB,Large,2352,85
1821,Customer_1821,4,Education,Mid-Market,Strategic,1407,61
1822,Customer_1822,3,Retail,Enterprise,Strategic,4935,69
1823,Customer_1823,3,Healthcare,SMB,Small,3566,60
1824,Customer_1824,1,Retail,Mid-Market,Strategic,3731,56
1825,Customer_1825,4,Technology,Enterprise,Medium,2454,80
1826,Customer_1826,2,Healthcare,Enterprise,Small,2693,89
1827,Customer_1827,3,Finance,Mid-Market,Small,1812,82
1828,Customer_1828,1,Manufacturing,Mid-Market,Medium,128,75
1829,Customer_1829,2,Retail,Enterprise,Strategic,3862,76
1830,Customer_1830,2,Technology,SMB,Large,2373,62
1831,Customer_1831,4,Healthcare,Mid-Market,Medium,662,88
1832,Customer_1832,4,Education,Enterprise,Large,1664,41
1833,Customer_1833,1,Education,Enterprise,Large,3500,50
1834,Customer_1834,2,Retail,Enterprise,Large,4892,84
1835,Customer_1835,4,Healthcare,Enterprise,Strategic,196,35
1836,Customer_1836,3,Manufacturing,Enterprise,Small,353,40
1837,Customer_1837,4,Manufacturing,Mid-Market,Large,3899,47
1838,Customer_1838,4,Technology,SMB,Large,2648,79
1839,Customer_1839,4,Healthcare,SMB,Strategic,4095,41
1840,Customer_1840,3,Retail,Enterprise,Small,4091,50
1841,Customer_1841,1,Finance,Enterprise,Large,1885,41
1842,Customer_1842,2,Technology,Enterprise,Large,3619,63
1843,Customer_1843,1,Healthcare,Enterprise,Small,4453,35
1844,Customer_1844,1,Healthcare,Mid-Market,Strategic,443,73
1845,Customer_1845,2,Retail,Mid-Market,Small,2261,56
1846,Customer_1846,2,Retail,Mid-Market,Strategic,1084,75
1847,Customer_1847,4,Manufacturing,Mid-Market,Large,1052,65
1848,Customer_1848,2,Technology,Mid-Market,Large,2687,96
1849,Customer_1849,2,Manufacturing,SMB,Medium,728,80
1850,Customer_1850,4,Technology,Enterprise,Small,689,44
1851,Customer_1851,4,Finance,Mid-Market,Small,1820,94
1852,Customer_1852,3,Healthcare,SMB,Strategic,2838,61
1853,Customer_1853,1,Finance,Enterprise,Large,1311,99
1854,Customer_1854,2,Education,Enterprise,Small,3208,92
1855,Customer_1855,2,Manufacturing,Mid-Market,Small,2326,89
1856,Customer_1856,1,Manufacturing,Enterprise,Medium,1256,94
1857,Customer_1857,2,Healthcare,Enterprise,Strategic,185,93
1858,Customer_1858,3,Healthcare,Enterprise,Small,4399,92
1859,Customer_1859,2,Finance,Mid-Market,Strategic,2953,90
1860,Customer_1860,1,Education,Mid-Market,Large,4210,77
1861,Customer_1861,4,Manufacturing,Mid-Market,Medium,851,41
1862,Customer_1862,4,Finance,SMB,Large,2458,59
1863,Customer_1863,4,Technology,SMB,Small,4388,98
1864,Customer_1864,2,Technology,Enterprise,Small,2089,49
1865,Customer_1865,2,Technology,SMB,Small,4762,69
1866,Customer_1866,4,Education,Mid-Market,Small,2306,63
1867,Customer_1867,4,Finance,Enterprise,Medium,1851,69
1868,Customer_1868,3,Manufacturing,Enterprise,Small,2897,71
1869,Customer_1869,4,Manufacturing,Mid-Market,Medium,1566,99
1870,Customer_1870,1,Finance,Enterprise,Large,1444,75
1871,Customer_1871,1,Manufacturing,Mid-Market,Strategic,3779,53
