usage_id,customer_id,product_id,usage_date,active_users,licensed_seats,utilization_percent
45333,1653,5,2025-05-01,539,1093,49.31
45334,433,5,2025-08-12,3204,3312,96.74
45335,628,2,2025-09-07,1559,4429,35.2
45336,807,3,2025-12-04,2456,3968,61.9
45337,214,1,2025-10-27,2127,4028,52.81
45338,1488,2,2025-04-18,3341,3840,87.01
45339,1066,4,2025-04-23,375,502,74.7
45340,99,5,2025-03-23,4111,4686,87.73
45341,881,2,2025-12-09,1099,1602,68.6
45342,1314,2,2025-09-20,3259,3697,88.15
45343,592,1,2025-11-04,1952,3221,60.6
45344,1013,1,2025-11-21,3649,4784,76.28
45345,866,4,2025-03-23,1168,3634,32.14
45346,1248,1,2025-12-16,1314,1362,96.48
45347,199,4,2025-04-07,340,862,39.44
45348,1758,3,2025-02-19,1250,3400,36.76
45349,1349,2,2025-03-17,2138,4313,49.57
45350,1939,1,2025-01-14,81,630,12.86
45351,1884,2,2025-12-15,57,386,14.77
45352,1338,2,2025-01-30,689,748,92.11
45353,1723,3,2025-09-01,239,3006,7.95
45354,1898,4,2025-04-05,2013,4521,44.53
45355,262,3,2025-04-17,229,564,40.6
45356,1860,1,2025-02-18,2250,4210,53.44
45357,173,4,2025-09-26,1116,1397,79.89
45358,1220,4,2025-12-04,2495,4786,52.13
45359,1758,4,2025-04-28,573,3400,16.85
45360,1561,5,2025-03-23,1067,3314,32.2
45361,1733,5,2025-11-12,2376,3771,63.01
45362,249,2,2025-05-16,3365,3688,91.24
45363,982,1,2025-10-13,3328,3685,90.31
45364,1362,3,2025-12-01,1258,1791,70.24
45365,1032,5,2025-07-29,681,1422,47.89
45366,1360,4,2025-11-07,747,3655,20.44
45367,659,5,2025-02-04,3041,3853,78.93
45368,1978,5,2025-08-12,325,2097,15.5
45369,105,2,2025-08-03,1806,2805,64.39
45370,1623,3,2025-03-15,344,4873,7.06
45371,935,5,2025-10-11,2936,3397,86.43
45372,1725,4,2025-10-18,956,1010,94.65
45373,770,3,2025-03-15,75,4993,1.5
45374,267,5,2025-03-07,1549,2127,72.83
45375,507,3,2025-10-27,2436,4445,54.8
45376,549,4,2025-07-01,844,1267,66.61
45377,1339,3,2025-12-27,36,2060,1.75
45378,1379,3,2025-12-14,371,1528,24.28
45379,547,5,2025-08-27,1448,4114,35.2
45380,1769,2,2025-03-25,483,4974,9.71
45381,646,5,2025-10-27,997,1921,51.9
45382,203,2,2025-01-28,851,3587,23.72
45383,1563,2,2025-02-28,700,4980,14.06
45384,1216,4,2025-07-01,318,869,36.59
45385,651,2,2025-10-16,99,126,78.57
45386,634,1,2025-07-04,3116,3176,98.11
45387,644,1,2025-07-24,2220,4312,51.48
45388,1245,4,2025-10-13,1910,2122,90.01
45389,448,1,2025-06-16,3019,3639,82.96
45390,298,5,2025-12-15,337,1067,31.58
45391,1145,3,2025-02-13,401,4460,8.99
45392,782,2,2025-06-29,3833,4560,84.06
45393,1636,1,2025-12-09,1796,3725,48.21
45394,1126,5,2025-02-08,374,1399,26.73
45395,1310,1,2025-03-27,688,1613,42.65
45396,1861,4,2025-12-27,49,851,5.76
45397,1153,4,2025-08-22,508,3445,14.75
45398,1081,1,2025-02-10,94,567,16.58
45399,626,4,2025-08-24,472,4124,11.45
45400,1162,4,2025-01-12,441,1159,38.05
45401,1378,3,2025-11-23,568,3341,17.0
45402,1994,2,2025-08-30,796,1279,62.24
45403,579,3,2025-01-17,4512,4531,99.58
45404,575,2,2025-09-27,2598,3441,75.5
45405,1798,1,2025-01-18,181,472,38.35
45406,1734,2,2025-09-01,13,1334,0.97
45407,1275,4,2025-01-03,3622,4139,87.51
45408,354,5,2025-05-04,2189,2237,97.85
45409,1179,5,2025-03-02,3580,4799,74.6
45410,1457,5,2025-10-21,3799,4730,80.32
45411,1342,2,2025-10-28,228,744,30.65
45412,682,2,2025-11-26,85,4536,1.87
45413,1950,3,2025-01-29,328,902,36.36
45414,1076,2,2025-10-23,469,1119,41.91
45415,661,4,2025-04-29,416,425,97.88
45416,254,5,2025-09-18,2011,2284,88.05
45417,1371,3,2025-04-10,451,1270,35.51
45418,1675,2,2025-10-19,1340,2519,53.2
45419,610,2,2025-08-11,976,1473,66.26
45420,73,1,2025-10-22,2180,3195,68.23
45421,1011,5,2025-03-10,233,791,29.46
45422,1604,5,2025-01-18,243,573,42.41
45423,882,5,2025-04-02,486,4624,10.51
45424,1065,5,2025-03-19,497,1042,47.7
45425,1092,2,2025-12-15,206,492,41.87
45426,409,4,2025-09-04,1729,2763,62.58
45427,1148,4,2025-07-13,2150,2381,90.3
45428,1223,4,2025-10-11,1396,1689,82.65
45429,920,3,2025-12-31,299,375,79.73
45430,1933,5,2025-11-06,944,2393,39.45
45431,1819,3,2025-08-29,2055,4249,48.36
45432,780,2,2025-04-11,3169,3311,95.71
45433,1692,1,2025-03-24,3033,3672,82.6
45434,1340,1,2025-02-17,2082,3436,60.59
45435,1824,1,2025-07-11,3663,3731,98.18
45436,1200,5,2025-08-12,3618,4066,88.98
45437,1393,4,2025-03-06,4274,4947,86.4
45438,1357,5,2025-10-17,549,3425,16.03
45439,1342,1,2025-03-19,216,744,29.03
45440,890,3,2025-10-23,3551,4585,77.45
45441,1618,3,2025-12-21,1827,3602,50.72
45442,912,3,2025-03-05,1753,4457,39.33
45443,1370,5,2025-11-25,868,1137,76.34
45444,1793,2,2025-01-28,219,3432,6.38
45445,982,1,2025-01-05,858,3685,23.28
45446,1133,4,2025-09-21,321,2942,10.91
45447,1534,5,2025-02-16,1994,2509,79.47
45448,1278,5,2025-12-27,1462,1933,75.63
45449,1882,1,2025-09-27,1101,2293,48.02
45450,1984,1,2025-05-23,2161,2312,93.47
45451,1740,3,2025-06-15,1956,4486,43.6
45452,1460,4,2025-02-05,3152,3540,89.04
45453,94,2,2025-09-01,830,1084,76.57
45454,527,5,2025-02-07,859,1958,43.87
45455,423,5,2025-03-19,784,896,87.5
45456,1102,5,2025-05-15,1126,4708,23.92
45457,1396,2,2025-11-02,500,4608,10.85
45458,1321,5,2025-07-03,35,220,15.91
45459,1211,1,2025-07-03,578,1972,29.31
45460,658,2,2025-12-15,103,879,11.72
45461,1260,2,2025-07-08,1071,4968,21.56
45462,2,5,2025-01-28,118,1382,8.54
45463,685,3,2025-02-09,919,2818,32.61
45464,1384,3,2025-08-05,2482,2671,92.92
45465,1273,2,2025-11-21,134,2828,4.74
45466,1841,1,2025-04-23,994,1885,52.73
45467,983,3,2025-03-25,1216,1608,75.62
45468,411,2,2025-06-01,265,1519,17.45
45469,1561,1,2025-06-12,1548,3314,46.71
45470,241,2,2025-03-14,1365,2377,57.43
45471,1356,4,2025-02-12,390,3009,12.96
45472,796,2,2025-06-16,899,3824,23.51
45473,1669,1,2025-08-28,3129,3579,87.43
45474,1646,4,2025-05-09,79,106,74.53
45475,275,5,2025-08-27,1196,3217,37.18
45476,680,4,2025-05-03,1530,4638,32.99
45477,1549,4,2025-02-08,1567,3310,47.34
45478,705,2,2025-12-14,121,1581,7.65
45479,291,5,2025-02-26,997,2507,39.77
45480,128,5,2025-02-03,750,3532,21.23
45481,1199,1,2025-01-03,103,676,15.24
45482,1606,1,2025-12-26,80,1057,7.57
45483,830,3,2025-03-24,779,832,93.63
45484,704,1,2025-05-02,366,1635,22.39
45485,714,2,2025-11-20,1875,2018,92.91
45486,1713,1,2025-05-26,1115,3073,36.28
45487,1061,5,2025-10-30,4205,4730,88.9
45488,46,4,2025-08-19,1208,2858,42.27
45489,882,2,2025-03-01,778,4624,16.83
45490,934,5,2025-04-07,1732,3931,44.06
45491,1034,1,2025-02-05,247,273,90.48
45492,804,4,2025-02-01,57,104,54.81
45493,1057,4,2025-11-16,1339,2165,61.85
45494,1289,2,2025-04-09,2543,2697,94.29
45495,885,4,2025-08-27,1896,2936,64.58
45496,1085,4,2025-06-04,2683,3459,77.57
45497,78,5,2025-05-24,579,2173,26.65
45498,153,4,2025-08-31,75,175,42.86
45499,1773,4,2025-03-31,2598,3488,74.48
45500,456,5,2025-05-08,770,4059,18.97
45501,1246,1,2025-07-17,253,1049,24.12
45502,96,1,2025-03-17,935,1391,67.22
45503,459,4,2025-07-23,1353,2551,53.04
45504,691,5,2025-05-08,972,1181,82.3
45505,1566,1,2025-12-29,2610,3689,70.75
45506,1501,3,2025-01-30,573,2459,23.3
45507,1381,3,2025-06-20,412,2387,17.26
45508,1586,1,2025-09-25,223,480,46.46
45509,1772,5,2025-01-28,1529,2293,66.68
45510,309,3,2025-04-07,660,2241,29.45
45511,104,1,2025-12-10,388,2334,16.62
45512,1394,2,2025-02-28,1759,4843,36.32
45513,1674,2,2025-02-16,1201,1630,73.68
45514,1325,2,2025-02-28,637,2363,26.96
45515,723,4,2025-06-04,2002,3597,55.66
45516,1324,5,2025-02-16,627,3464,18.1
45517,1673,2,2025-01-12,835,921,90.66
45518,678,5,2025-01-01,516,794,64.99
45519,810,4,2025-03-08,1089,3012,36.16
45520,1139,5,2025-12-27,1051,1240,84.76
45521,1968,5,2025-01-18,163,224,72.77
45522,49,3,2025-01-08,2771,4569,60.65
45523,346,4,2025-12-09,13,356,3.65
45524,1896,4,2025-09-06,1524,2098,72.64
45525,646,4,2025-12-15,93,1921,4.84
45526,781,5,2025-05-19,1152,1375,83.78
45527,449,1,2025-07-30,263,992,26.51
45528,1354,3,2025-07-05,742,4814,15.41
45529,1108,5,2025-08-08,4678,4749,98.5
45530,729,2,2025-09-16,56,141,39.72
45531,345,2,2025-05-30,109,347,31.41
45532,390,4,2025-10-30,701,2368,29.6
45533,405,2,2025-08-16,407,697,58.39
45534,1710,5,2025-12-26,866,3003,28.84
45535,1644,3,2025-01-15,196,3343,5.86
45536,1538,2,2025-09-03,1424,4075,34.94
45537,1184,1,2025-05-26,1567,1805,86.81
45538,1826,1,2025-09-10,1002,2693,37.21
45539,1810,5,2025-09-16,2072,4072,50.88
45540,1203,5,2025-05-03,2189,4610,47.48
45541,1365,2,2025-12-11,861,1014,84.91
45542,590,3,2025-04-21,327,2250,14.53
45543,1717,3,2025-03-25,2419,2665,90.77
45544,1505,3,2025-05-19,365,448,81.47
45545,1700,2,2025-09-30,125,161,77.64
45546,423,5,2025-11-17,338,896,37.72
45547,1108,5,2025-10-04,3116,4749,65.61
45548,604,1,2025-02-03,605,3942,15.35
45549,533,5,2025-06-14,1837,2439,75.32
45550,204,1,2025-01-19,3536,4854,72.85
45551,1138,3,2025-10-20,1208,4421,27.32
45552,20,4,2025-04-12,1419,1785,79.5
45553,1585,5,2025-02-11,123,531,23.16
45554,1914,4,2025-12-22,292,1563,18.68
45555,1435,2,2025-07-24,805,4963,16.22
45556,1158,3,2025-10-21,990,2054,48.2
45557,1802,5,2025-10-18,35,260,13.46
45558,1107,2,2025-01-03,1708,2080,82.12
45559,1565,3,2025-10-12,1909,2689,70.99
45560,839,3,2025-02-12,45,50,90.0
45561,288,3,2025-10-26,1425,1807,78.86
45562,1679,1,2025-07-25,330,1417,23.29
45563,1250,5,2025-09-13,2616,2775,94.27
45564,97,5,2025-04-09,4353,4766,91.33
45565,299,2,2025-11-19,853,1897,44.97
45566,1204,1,2025-10-21,1139,2609,43.66
45567,1823,2,2025-06-23,3488,3566,97.81
45568,602,5,2025-01-22,243,356,68.26
45569,1973,1,2025-02-21,94,262,35.88
45570,1375,1,2025-12-18,955,1626,58.73
45571,341,4,2025-11-20,265,870,30.46
45572,1322,1,2025-01-12,1476,2866,51.5
45573,1430,4,2025-06-24,1100,2603,42.26
45574,820,3,2025-04-10,2626,3007,87.33
45575,71,5,2025-04-10,1007,1890,53.28
45576,1493,3,2025-11-17,726,4092,17.74
45577,419,1,2025-12-28,1043,2245,46.46
45578,956,3,2025-12-03,1511,2054,73.56
45579,874,4,2025-01-16,46,306,15.03
45580,1516,4,2025-03-21,927,1138,81.46
45581,790,5,2025-09-13,1278,4291,29.78
45582,1774,1,2025-10-06,744,3560,20.9
45583,302,5,2025-09-04,1894,4667,40.58
45584,809,2,2025-01-29,116,146,79.45
45585,1321,3,2025-01-08,93,220,42.27
45586,1734,5,2025-08-25,206,1334,15.44
45587,25,2,2025-03-21,621,1805,34.4
45588,1654,2,2025-08-11,1101,1126,97.78
45589,1455,2,2025-03-22,4057,4833,83.94
45590,1344,1,2025-08-10,2075,4756,43.63
45591,142,2,2025-01-01,437,1347,32.44
45592,365,4,2025-12-25,2025,4627,43.76
45593,271,1,2025-01-04,987,1684,58.61
45594,1544,4,2025-02-17,688,1261,54.56
45595,805,4,2025-09-22,959,4083,23.49
45596,143,3,2025-08-11,464,1890,24.55
45597,61,5,2025-04-06,151,2881,5.24
45598,1154,2,2025-12-25,1001,1682,59.51
45599,928,1,2025-06-28,1346,2650,50.79
45600,1602,3,2025-07-26,1667,2494,66.84
45601,1374,3,2025-03-06,4469,4735,94.38
45602,290,1,2025-05-28,1208,2668,45.28
45603,672,2,2025-11-05,83,145,57.24
45604,721,5,2025-04-02,348,494,70.45
45605,1761,2,2025-10-04,356,1316,27.05
45606,690,1,2025-12-10,1526,2291,66.61
45607,1991,5,2025-10-18,28,634,4.42
45608,839,2,2025-08-24,35,50,70.0
45609,828,3,2025-07-05,2025,3441,58.85
45610,1814,3,2025-09-16,13,1347,0.97
45611,717,5,2025-01-21,22,1627,1.35
45612,1318,4,2025-09-23,1253,1949,64.29
45613,327,2,2025-10-18,426,470,90.64
45614,988,4,2025-05-12,155,234,66.24
45615,462,3,2025-06-16,2304,4595,50.14
45616,762,4,2025-08-31,1399,1412,99.08
45617,105,2,2025-08-25,2786,2805,99.32
45618,593,1,2025-02-24,94,2498,3.76
45619,744,2,2025-06-27,282,667,42.28
45620,1217,3,2025-01-05,143,1415,10.11
45621,166,1,2025-05-01,2116,3174,66.67
45622,937,4,2025-12-19,2243,2711,82.74
45623,1524,2,2025-01-22,1925,2857,67.38
45624,171,5,2025-01-17,672,788,85.28
45625,1233,5,2025-03-22,503,1355,37.12
45626,1165,3,2025-08-17,968,4504,21.49
45627,876,1,2025-12-27,325,452,71.9
45628,1403,2,2025-11-25,239,1072,22.29
45629,451,5,2025-11-19,2118,3835,55.23
45630,1424,4,2025-01-14,2202,3417,64.44
45631,443,5,2025-08-30,107,136,78.68
45632,535,1,2025-01-10,489,1165,41.97
45633,1907,1,2025-05-29,665,1729,38.46
45634,368,3,2025-10-07,2420,3917,61.78
45635,1442,4,2025-01-31,117,409,28.61
45636,687,5,2025-05-17,3915,4582,85.44
45637,747,5,2025-07-06,217,1146,18.94
45638,484,2,2025-01-06,538,865,62.2
45639,35,2,2025-07-20,115,529,21.74
45640,291,3,2025-01-30,1339,2507,53.41
45641,889,1,2025-05-08,1264,1867,67.7
45642,447,4,2025-08-24,1525,3780,40.34
45643,176,5,2025-12-18,566,4445,12.73
45644,839,1,2025-09-04,33,50,66.0
45645,1020,2,2025-01-08,2403,3001,80.07
45646,803,2,2025-08-06,742,1327,55.92
45647,435,4,2025-09-11,2301,3040,75.69
45648,449,2,2025-01-17,206,992,20.77
45649,303,1,2025-03-02,1343,1776,75.62
45650,1144,4,2025-01-16,595,1648,36.1
45651,1812,2,2025-01-19,261,1369,19.07
45652,646,1,2025-06-01,911,1921,47.42
45653,745,1,2025-04-16,4592,4883,94.04
45654,1113,2,2025-03-05,3198,3812,83.89
45655,931,4,2025-12-27,64,264,24.24
45656,226,3,2025-01-21,1731,1865,92.82
45657,887,4,2025-06-19,1659,2999,55.32
45658,1057,5,2025-06-17,382,2165,17.64
45659,178,2,2025-08-07,2977,3912,76.1
45660,597,1,2025-12-22,487,762,63.91
45661,1494,5,2025-07-27,1806,4182,43.19
45662,1062,1,2025-04-04,51,57,89.47
45663,956,1,2025-07-27,591,2054,28.77
45664,706,1,2025-06-27,2152,2336,92.12
45665,198,4,2025-08-21,1055,3170,33.28
45666,910,2,2025-12-02,158,1259,12.55
45667,44,2,2025-11-06,2965,4593,64.55
45668,241,4,2025-01-31,2091,2377,87.97
45669,196,4,2025-06-10,969,3683,26.31
45670,1862,1,2025-08-06,1974,2458,80.31
45671,463,5,2025-03-13,427,2627,16.25
45672,1337,5,2025-08-01,60,103,58.25
45673,1099,3,2025-05-31,466,495,94.14
45674,951,3,2025-07-12,2350,2573,91.33
45675,1236,4,2025-06-15,2240,3384,66.19
45676,1074,3,2025-05-01,1665,4445,37.46
45677,509,1,2025-08-24,3511,4854,72.33
45678,53,2,2025-04-02,327,4636,7.05
45679,1026,4,2025-11-04,54,3415,1.58
45680,1700,2,2025-11-21,85,161,52.8
45681,398,4,2025-11-02,1234,4342,28.42
45682,1546,1,2025-05-28,175,3307,5.29
45683,571,5,2025-08-18,722,1999,36.12
45684,798,5,2025-03-02,583,4281,13.62
45685,648,5,2025-10-27,355,3123,11.37
45686,1336,4,2025-02-18,151,2791,5.41
45687,1684,3,2025-11-26,667,2535,26.31
45688,170,2,2025-04-09,756,2580,29.3
45689,1634,2,2025-01-11,2386,3979,59.96
45690,897,4,2025-06-25,1778,3183,55.86
45691,1669,2,2025-03-17,617,3579,17.24
45692,1687,5,2025-06-07,1288,2089,61.66
45693,834,4,2025-05-02,162,337,48.07
45694,1818,2,2025-02-15,2162,2905,74.42
45695,1098,5,2025-06-28,2554,3126,81.7
45696,508,5,2025-07-31,3489,4238,82.33
45697,1426,1,2025-01-11,2813,3769,74.64
45698,300,4,2025-09-12,1609,4562,35.27
45699,29,5,2025-06-16,1605,1608,99.81
45700,1156,5,2025-05-14,162,1889,8.58
45701,1195,3,2025-03-02,2860,4019,71.16
45702,360,1,2025-07-13,2482,4354,57.01
45703,107,1,2025-05-27,1457,4603,31.65
45704,773,4,2025-07-28,49,1954,2.51
45705,1630,1,2025-12-18,977,2309,42.31
45706,1353,2,2025-04-02,1711,3726,45.92
45707,1249,1,2025-12-29,179,2294,7.8
45708,1077,2,2025-10-06,222,847,26.21
45709,1524,4,2025-06-19,2666,2857,93.31
45710,839,3,2025-06-21,33,50,66.0
45711,1499,2,2025-03-12,203,4542,4.47
45712,709,5,2025-03-22,1935,4068,47.57
45713,1502,4,2025-04-29,2011,2288,87.89
45714,622,5,2025-07-20,2101,4649,45.19
45715,274,1,2025-03-04,774,1069,72.4
45716,1946,4,2025-11-05,412,536,76.87
45717,1953,1,2025-06-17,3481,4576,76.07
45718,22,5,2025-01-10,1980,2819,70.24
45719,1144,3,2025-01-07,736,1648,44.66
45720,1845,5,2025-06-02,308,2261,13.62
45721,1332,4,2025-03-19,185,463,39.96
45722,1782,2,2025-08-25,865,4972,17.4
45723,1142,2,2025-01-11,204,378,53.97
45724,786,1,2025-12-25,1194,1485,80.4
45725,1471,2,2025-09-27,959,3471,27.63
45726,1384,1,2025-10-19,2474,2671,92.62
45727,232,1,2025-05-06,1285,2300,55.87
45728,1535,3,2025-05-03,710,2555,27.79
45729,29,1,2025-12-18,1560,1608,97.01
45730,818,2,2025-11-12,1425,3313,43.01
45731,1246,5,2025-10-27,62,1049,5.91
45732,1791,3,2025-06-10,138,2424,5.69
45733,582,4,2025-10-13,703,4589,15.32
45734,1994,5,2025-04-05,403,1279,31.51
45735,1818,5,2025-09-13,1658,2905,57.07
45736,945,5,2025-09-24,461,3270,14.1
45737,1869,2,2025-10-20,575,1566,36.72
45738,151,5,2025-04-29,172,3173,5.42
45739,826,1,2025-08-14,929,2645,35.12
45740,12,1,2025-02-11,97,4448,2.18
45741,470,1,2025-10-25,1454,3532,41.17
45742,1501,4,2025-05-07,56,2459,2.28
45743,730,1,2025-07-10,3185,4450,71.57
45744,84,4,2025-01-15,3053,4766,64.06
45745,1996,5,2025-07-27,1181,1279,92.34
45746,129,4,2025-11-14,68,1215,5.6
45747,175,4,2025-01-24,1362,4615,29.51
45748,598,3,2025-06-26,1587,4307,36.85
45749,25,5,2025-07-12,735,1805,40.72
45750,1155,1,2025-03-06,293,395,74.18
45751,1141,1,2025-01-01,1312,4680,28.03
45752,1703,2,2025-07-31,42,1386,3.03
45753,1345,1,2025-06-20,46,2619,1.76
45754,1723,4,2025-02-19,1093,3006,36.36
45755,403,3,2025-12-30,3945,4164,94.74
45756,370,3,2025-12-23,380,707,53.75
45757,1154,4,2025-10-04,992,1682,58.98
45758,543,4,2025-10-20,284,555,51.17
45759,556,4,2025-08-12,1504,4834,31.11
45760,1996,5,2025-03-19,335,1279,26.19
45761,1336,3,2025-03-23,1250,2791,44.79
45762,798,4,2025-02-04,1665,4281,38.89
45763,624,1,2025-10-17,1263,2189,57.7
45764,394,5,2025-11-03,2144,2186,98.08
45765,815,5,2025-08-31,443,4599,9.63
45766,874,3,2025-11-21,234,306,76.47
45767,476,4,2025-08-25,1931,2321,83.2
45768,808,1,2025-02-07,1307,3795,34.44
45769,1069,2,2025-07-31,1644,2993,54.93
45770,951,4,2025-07-26,2412,2573,93.74
45771,1684,5,2025-09-29,1201,2535,47.38
45772,1065,4,2025-08-26,832,1042,79.85
45773,685,2,2025-03-23,1903,2818,67.53
45774,753,4,2025-03-11,1337,2207,60.58
45775,1409,3,2025-07-25,295,582,50.69
45776,286,3,2025-07-11,1449,2094,69.2
45777,1194,5,2025-03-21,427,2331,18.32
45778,207,2,2025-11-15,385,991,38.85
45779,928,5,2025-11-19,1306,2650,49.28
45780,1775,2,2025-05-28,3196,3483,91.76
45781,254,1,2025-11-23,1469,2284,64.32
45782,875,1,2025-01-07,151,310,48.71
45783,1499,2,2025-09-30,3601,4542,79.28
45784,1631,5,2025-03-22,2422,2553,94.87
45785,401,3,2025-08-12,1113,4046,27.51
45786,925,2,2025-08-23,2521,3468,72.69
45787,658,5,2025-01-21,731,879,83.16
45788,209,3,2025-10-23,2108,2833,74.41
45789,1353,2,2025-04-10,1334,3726,35.8
45790,1720,5,2025-03-06,2516,3200,78.62
45791,1210,4,2025-01-16,532,3424,15.54
45792,1059,5,2025-10-19,467,1228,38.03
45793,181,5,2025-03-31,3672,4453,82.46
45794,47,4,2025-05-26,164,466,35.19
45795,1211,4,2025-12-04,407,1972,20.64
45796,1890,4,2025-08-12,31,55,56.36
45797,1386,5,2025-06-09,758,4088,18.54
45798,513,3,2025-03-27,451,1417,31.83
45799,503,4,2025-12-04,3875,4706,82.34
45800,27,3,2025-05-15,988,3519,28.08
45801,1153,4,2025-07-02,3281,3445,95.24
45802,1320,3,2025-09-07,287,1007,28.5
45803,1969,4,2025-08-12,1755,2510,69.92
45804,1560,2,2025-03-29,1687,2807,60.1
45805,1529,2,2025-04-08,1064,2601,40.91
45806,94,5,2025-04-12,68,1084,6.27
45807,154,2,2025-04-03,3345,3896,85.86
45808,1676,2,2025-05-09,104,408,25.49
45809,189,2,2025-08-25,2062,4932,41.81
45810,1746,1,2025-03-19,2989,4163,71.8
45811,1009,1,2025-03-29,2187,2715,80.55
45812,1356,5,2025-10-29,1401,3009,46.56
45813,76,4,2025-06-22,155,4401,3.52
45814,825,2,2025-02-20,346,634,54.57
45815,1590,4,2025-11-29,68,4804,1.42
45816,467,3,2025-09-06,2014,2301,87.53
45817,486,4,2025-12-06,1010,2522,40.05
45818,195,5,2025-12-12,3158,3973,79.49
45819,1023,2,2025-09-08,735,3785,19.42
45820,215,3,2025-12-06,1579,2877,54.88
45821,1218,3,2025-04-02,392,667,58.77
45822,1925,5,2025-10-08,1309,3914,33.44
45823,738,4,2025-07-30,2542,4683,54.28
45824,151,4,2025-01-17,2115,3173,66.66
45825,186,1,2025-06-19,801,1050,76.29
45826,55,3,2025-04-06,189,2082,9.08
45827,700,3,2025-06-26,160,4647,3.44
45828,595,5,2025-08-09,242,1083,22.35
45829,1827,4,2025-05-28,336,1812,18.54
45830,1934,1,2025-06-02,567,4379,12.95
45831,1986,3,2025-08-19,362,1559,23.22
45832,769,1,2025-03-12,4098,4403,93.07
45833,809,4,2025-02-15,46,146,31.51
45834,323,2,2025-02-01,75,1381,5.43
45835,63,1,2025-05-23,46,63,73.02
45836,1225,4,2025-03-07,2495,4775,52.25
45837,228,2,2025-06-13,425,1985,21.41
45838,677,3,2025-04-29,499,890,56.07
45839,1868,2,2025-06-15,2307,2897,79.63
45840,1441,5,2025-03-23,1875,2430,77.16
45841,435,4,2025-10-04,2867,3040,94.31
45842,1973,3,2025-02-16,22,262,8.4
45843,73,2,2025-10-31,1631,3195,51.05
45844,389,2,2025-06-17,1017,3973,25.6
45845,396,5,2025-10-20,39,2158,1.81
45846,1447,2,2025-07-31,935,1453,64.35
45847,977,3,2025-11-27,118,305,38.69
45848,1435,5,2025-08-20,2243,4963,45.19
45849,355,5,2025-11-21,747,2192,34.08
45850,1856,4,2025-09-03,536,1256,42.68
45851,243,1,2025-09-18,2033,2586,78.62
45852,365,5,2025-11-04,4294,4627,92.8
45853,678,3,2025-01-25,514,794,64.74
45854,458,3,2025-05-08,4854,4884,99.39
45855,1105,3,2025-07-24,748,758,98.68
45856,331,2,2025-05-21,534,560,95.36
45857,811,1,2025-12-15,725,2256,32.14
45858,359,1,2025-04-20,2796,3456,80.9
45859,1688,4,2025-01-23,294,3073,9.57
45860,753,1,2025-03-20,1796,2207,81.38
45861,1180,4,2025-08-02,2987,4186,71.36
45862,509,3,2025-09-11,232,4854,4.78
45863,1654,2,2025-07-16,856,1126,76.02
45864,996,1,2025-09-03,3220,3260,98.77
45865,1876,2,2025-05-31,1899,2545,74.62
45866,1715,1,2025-07-30,141,601,23.46
45867,784,1,2025-12-29,99,574,17.25
45868,461,4,2025-11-26,3449,3515,98.12
45869,306,4,2025-06-18,2725,4016,67.85
45870,192,4,2025-09-16,899,1088,82.63
45871,922,4,2025-05-09,599,2526,23.71
45872,662,1,2025-10-11,236,2742,8.61
45873,1345,4,2025-06-24,768,2619,29.32
45874,812,1,2025-05-29,632,3522,17.94
45875,754,3,2025-05-15,716,4864,14.72
45876,682,4,2025-08-26,1075,4536,23.7
45877,1203,1,2025-01-27,395,4610,8.57
45878,613,1,2025-11-07,1345,2031,66.22
45879,434,1,2025-05-21,2905,4767,60.94
45880,1692,4,2025-03-31,1812,3672,49.35
45881,1918,5,2025-12-25,201,279,72.04
45882,1742,3,2025-01-23,1447,2255,64.17
45883,420,1,2025-07-29,1320,3241,40.73
45884,1270,5,2025-07-20,465,476,97.69
45885,1214,3,2025-01-01,53,2234,2.37
45886,869,3,2025-07-04,651,2472,26.33
45887,1768,5,2025-09-11,44,3899,1.13
45888,22,5,2025-11-28,1337,2819,47.43
45889,1965,3,2025-07-12,3330,4033,82.57
45890,1700,4,2025-04-07,47,161,29.19
45891,1876,4,2025-10-25,1528,2545,60.04
45892,504,5,2025-01-14,1811,3908,46.34
45893,333,2,2025-08-21,889,4525,19.65
45894,1897,4,2025-10-18,1381,2548,54.2
45895,242,4,2025-10-30,2511,2915,86.14
45896,170,3,2025-02-03,1041,2580,40.35
45897,392,3,2025-05-12,360,857,42.01
45898,44,4,2025-11-08,2713,4593,59.07
45899,1258,5,2025-09-14,115,219,52.51
45900,838,2,2025-10-14,849,3046,27.87
45901,1421,5,2025-06-25,1150,3141,36.61
45902,636,2,2025-10-14,1516,2641,57.4
45903,1521,4,2025-07-09,2451,2479,98.87
45904,1257,3,2025-08-23,400,3445,11.61
45905,1191,5,2025-02-24,1007,1026,98.15
45906,1141,1,2025-02-28,2299,4680,49.12
45907,1919,5,2025-03-31,16,140,11.43
45908,426,4,2025-04-27,2177,3168,68.72
45909,1382,5,2025-02-07,705,2563,27.51
45910,933,1,2025-08-06,3728,4165,89.51
45911,1412,3,2025-03-24,909,2294,39.63
45912,592,2,2025-09-18,221,3221,6.86
45913,1444,1,2025-02-03,772,1512,51.06
45914,968,3,2025-05-05,963,1016,94.78
45915,412,1,2025-09-10,1341,3312,40.49
45916,1462,3,2025-02-14,1708,3668,46.56
45917,1792,5,2025-03-15,529,987,53.6
45918,1871,1,2025-02-15,2586,3779,68.43
